player_id,game_date,stat,line,direction,predicted_prob,hit
"(1631099, '2024-25')",2024-11-11,PRA,25,under,0.5664,1
"(101108, '2024-25')",2024-11-11,POINTS,10,over,0.5405,1
"(101108, '2024-25')",2024-11-11,REBOUNDS,4,over,0.4062,1
"(101108, '2024-25')",2024-11-11,ASSISTS,8,under,0.4034,0
"(101108, '2024-25')",2024-11-11,PRA,22,under,0.4419,0
"(1629640, '2024-25')",2024-11-11,POINTS,13,over,0.6353,0
"(1629640, '2024-25')",2024-11-11,REBOUNDS,6,over,0.6164,0
"(1629640, '2024-25')",2024-11-11,ASSISTS,2,over,0.5265,0
"(1629640, '2024-25')",2024-11-11,PRA,20,over,0.5997,0
"(1630577, '2024-25')",2024-11-11,POINTS,10,over,0.5518,1
"(1630577, '2024-25')",2024-11-11,REBOUNDS,5,over,0.7001,1
"(1630577, '2024-25')",2024-11-11,ASSISTS,2,over,0.5625,0
"(1630577, '2024-25')",2024-11-11,PRA,17,under,0.4046,0
"(1641705, '2024-25')",2024-11-11,POINTS,18,under,0.3924,0
"(1641705, '2024-25')",2024-11-11,REBOUNDS,10,under,0.4263,0
"(1641705, '2024-25')",2024-11-11,ASSISTS,2,under,0.3515,0
"(1641705, '2024-25')",2024-11-11,PRA,31,over,0.5706,1
"(1627734, '2024-25')",2024-11-11,POINTS,20,under,0.5551,0
"(1627734, '2024-25')",2024-11-11,REBOUNDS,13,over,0.546,0
"(1627734, '2024-25')",2024-11-11,ASSISTS,7,over,0.4846,0
"(1627734, '2024-25')",2024-11-11,PRA,40,over,0.4059,0
"(203084, '2024-25')",2024-11-11,POINTS,10,under,0.4736,0
"(203084, '2024-25')",2024-11-11,REBOUNDS,4,under,0.5099,0
"(203084, '2024-25')",2024-11-11,ASSISTS,2,over,0.5276,1
"(203084, '2024-25')",2024-11-11,PRA,15,over,0.5401,1
"(201942, '2024-25')",2024-11-11,POINTS,25,over,0.5545,0
"(201942, '2024-25')",2024-11-11,REBOUNDS,3,over,0.6442,1
"(201942, '2024-25')",2024-11-11,ASSISTS,4,under,0.4097,0
"(201942, '2024-25')",2024-11-11,PRA,33,under,0.5161,0
"(1629674, '2024-25')",2024-11-12,POINTS,7,over,0.5344,0
"(1629674, '2024-25')",2024-11-12,REBOUNDS,6,over,0.5768,0
"(1629674, '2024-25')",2024-11-12,ASSISTS,1,under,0.4942,1
"(1629674, '2024-25')",2024-11-12,PRA,13,under,0.4387,1
"(1630552, '2024-25')",2024-11-12,POINTS,19,over,0.5613,0
"(1630552, '2024-25')",2024-11-12,REBOUNDS,10,under,0.395,0
"(1630552, '2024-25')",2024-11-12,ASSISTS,5,under,0.4398,0
"(1630552, '2024-25')",2024-11-12,PRA,34,under,0.4607,0
"(1628369, '2024-25')",2024-11-12,POINTS,31,over,0.5414,0
"(1628369, '2024-25')",2024-11-12,REBOUNDS,8,over,0.5225,0
"(1628369, '2024-25')",2024-11-12,ASSISTS,5,over,0.528,1
"(1628369, '2024-25')",2024-11-12,PRA,43,over,0.5667,0
"(201950, '2024-25')",2024-11-12,POINTS,13,over,0.593,0
"(201950, '2024-25')",2024-11-12,REBOUNDS,4,under,0.3875,1
"(201950, '2024-25')",2024-11-12,ASSISTS,4,over,0.6032,1
"(201950, '2024-25')",2024-11-12,PRA,21,over,0.591,0
"(1628401, '2024-25')",2024-11-12,POINTS,19,under,0.4021,0
"(1628401, '2024-25')",2024-11-12,REBOUNDS,5,over,0.5986,1
"(1628401, '2024-25')",2024-11-12,ASSISTS,4,under,0.2726,0
"(1628401, '2024-25')",2024-11-12,PRA,28,over,0.5961,1
"(1629726, '2024-25')",2024-11-12,POINTS,11,over,0.5393,0
"(1629726, '2024-25')",2024-11-12,REBOUNDS,1,under,0.2532,0
"(1629726, '2024-25')",2024-11-12,ASSISTS,1,over,0.7166,1
"(1629726, '2024-25')",2024-11-12,PRA,14,under,0.4784,1
"(1642258, '2024-25')",2024-11-12,POINTS,13,under,0.4966,1
"(1642258, '2024-25')",2024-11-12,REBOUNDS,4,over,0.5548,1
"(1642258, '2024-25')",2024-11-12,ASSISTS,1,over,0.7239,0
"(1642258, '2024-25')",2024-11-12,PRA,18,over,0.505,0
"(1628436, '2024-25')",2024-11-12,POINTS,4,under,0.4258,1
"(1628436, '2024-25')",2024-11-12,REBOUNDS,4,under,0.3986,1
"(1628436, '2024-25')",2024-11-12,ASSISTS,1,over,0.7192,1
"(1628436, '2024-25')",2024-11-12,PRA,10,over,0.5322,0
"(1630202, '2024-25')",2024-11-12,POINTS,17,under,0.4286,1
"(1630202, '2024-25')",2024-11-12,REBOUNDS,3,over,0.5632,0
"(1630202, '2024-25')",2024-11-12,ASSISTS,3,under,0.454,1
"(1630202, '2024-25')",2024-11-12,PRA,22,under,0.4089,1
"(201143, '2024-25')",2024-11-12,POINTS,9,under,0.4527,1
"(201143, '2024-25')",2024-11-12,REBOUNDS,6,under,0.3798,1
"(201143, '2024-25')",2024-11-12,ASSISTS,2,under,0.2994,0
"(201143, '2024-25')",2024-11-12,PRA,17,under,0.409,1
"(202699, '2024-25')",2024-11-12,POINTS,14,under,0.4705,0
"(202699, '2024-25')",2024-11-12,REBOUNDS,8,under,0.4574,1
"(202699, '2024-25')",2024-11-12,ASSISTS,2,under,0.3302,0
"(202699, '2024-25')",2024-11-12,PRA,24,under,0.4743,0
"(1630595, '2024-25')",2024-11-12,POINTS,23,under,0.4105,1
"(1630595, '2024-25')",2024-11-12,REBOUNDS,8,under,0.3929,1
"(1630595, '2024-25')",2024-11-12,ASSISTS,8,under,0.2398,0
"(1630595, '2024-25')",2024-11-12,PRA,39,over,0.588,0
"(1631093, '2024-25')",2024-11-12,POINTS,18,over,0.5408,1
"(1631093, '2024-25')",2024-11-12,REBOUNDS,5,over,0.612,1
"(1631093, '2024-25')",2024-11-12,ASSISTS,4,under,0.5028,0
"(1631093, '2024-25')",2024-11-12,PRA,26,under,0.4358,0
"(1630191, '2024-25')",2024-11-12,POINTS,6,under,0.4012,0
"(1630191, '2024-25')",2024-11-12,REBOUNDS,7,under,0.3833,0
"(1630191, '2024-25')",2024-11-12,ASSISTS,2,over,0.6854,0
"(1630191, '2024-25')",2024-11-12,PRA,16,over,0.5239,1
"(203501, '2024-25')",2024-11-12,POINTS,13,over,0.5157,0
"(203501, '2024-25')",2024-11-12,REBOUNDS,2,over,0.6298,0
"(203501, '2024-25')",2024-11-12,ASSISTS,2,over,0.7033,0
"(203501, '2024-25')",2024-11-12,PRA,17,under,0.4203,1
"(1627736, '2024-25')",2024-11-12,POINTS,12,over,0.6232,1
"(1627736, '2024-25')",2024-11-12,REBOUNDS,2,over,0.6893,1
"(1627736, '2024-25')",2024-11-12,ASSISTS,2,under,0.4566,1
"(1627736, '2024-25')",2024-11-12,PRA,16,under,0.4161,0
"(1631323, '2024-25')",2024-11-12,POINTS,6,over,0.5809,1
"(1631323, '2024-25')",2024-11-12,REBOUNDS,4,over,0.5756,0
"(1631323, '2024-25')",2024-11-12,ASSISTS,1,under,0.426,0
"(1631323, '2024-25')",2024-11-12,PRA,11,over,0.5295,1
"(1641842, '2024-25')",2024-11-12,POINTS,6,over,0.5993,0
"(1641842, '2024-25')",2024-11-12,REBOUNDS,2,over,0.6904,1
"(1641842, '2024-25')",2024-11-12,PRA,9,under,0.4706,1
"(1629021, '2024-25')",2024-11-12,POINTS,12,under,0.3675,0
"(1629021, '2024-25')",2024-11-12,REBOUNDS,5,under,0.4961,0
"(1629021, '2024-25')",2024-11-12,ASSISTS,1,under,0.3644,0
"(1629021, '2024-25')",2024-11-12,PRA,18,under,0.4094,0
"(1630532, '2024-25')",2024-11-12,POINTS,20,over,0.5606,1
"(1630532, '2024-25')",2024-11-12,REBOUNDS,5,over,0.5903,1
"(1630532, '2024-25')",2024-11-12,ASSISTS,5,over,0.6034,1
"(1630532, '2024-25')",2024-11-12,PRA,30,under,0.4519,0
"(1631217, '2024-25')",2024-11-12,POINTS,3,under,0.4976,0
"(1631217, '2024-25')",2024-11-12,REBOUNDS,7,under,0.5309,0
"(1631217, '2024-25')",2024-11-12,PRA,10,over,0.452,1
"(203914, '2024-25')",2024-11-12,POINTS,5,under,0.4892,1
"(203914, '2024-25')",2024-11-12,REBOUNDS,1,under,0.2762,0
"(203914, '2024-25')",2024-11-12,ASSISTS,1,under,0.497,0
"(203914, '2024-25')",2024-11-12,PRA,6,over,0.5711,0
"(1630591, '2024-25')",2024-11-12,POINTS,15,over,0.5427,1
"(1630591, '2024-25')",2024-11-12,REBOUNDS,5,over,0.6872,0
"(1630591, '2024-25')",2024-11-12,ASSISTS,4,over,0.6415,1
"(1630591, '2024-25')",2024-11-12,PRA,24,over,0.5546,1
"(1641710, '2024-25')",2024-11-12,POINTS,8,under,0.403,0
"(1641710, '2024-25')",2024-11-12,REBOUNDS,3,over,0.555,1
"(1641710, '2024-25')",2024-11-12,ASSISTS,4,over,0.6684,0
"(1641710, '2024-25')",2024-11-12,PRA,15,over,0.5812,1
"(1629684, '2024-25')",2024-11-12,POINTS,10,over,0.4472,1
"(1629684, '2024-25')",2024-11-12,REBOUNDS,5,under,0.5195,1
"(1629684, '2024-25')",2024-11-12,ASSISTS,2,over,0.6473,0
"(1629684, '2024-25')",2024-11-12,PRA,17,over,0.4178,1
"(203484, '2024-25')",2024-11-12,POINTS,7,under,0.3908,1
"(203484, '2024-25')",2024-11-12,REBOUNDS,3,over,0.5491,0
"(203484, '2024-25')",2024-11-12,ASSISTS,2,under,0.3588,0
"(203484, '2024-25')",2024-11-12,PRA,12,over,0.5521,0
"(1630163, '2024-25')",2024-11-12,POINTS,29,over,0.5497,1
"(1630163, '2024-25')",2024-11-12,REBOUNDS,5,over,0.5997,1
"(1630163, '2024-25')",2024-11-12,ASSISTS,6,over,0.6135,1
"(1630163, '2024-25')",2024-11-12,PRA,40,over,0.5366,1
"(1641724, '2024-25')",2024-11-12,POINTS,4,over,0.5764,0
"(1641724, '2024-25')",2024-11-12,REBOUNDS,1,under,0.3826,1
"(1641724, '2024-25')",2024-11-12,PRA,5,over,0.5729,0
"(1628998, '2024-25')",2024-11-12,POINTS,10,under,0.5186,1
"(1628998, '2024-25')",2024-11-12,REBOUNDS,4,under,0.3087,1
"(1628998, '2024-25')",2024-11-12,ASSISTS,2,over,0.6444,0
"(1628998, '2024-25')",2024-11-12,PRA,17,over,0.4371,0
"(1626171, '2024-25')",2024-11-12,POINTS,13,over,0.5043,1
"(1626171, '2024-25')",2024-11-12,REBOUNDS,8,under,0.4243,0
"(1626171, '2024-25')",2024-11-12,ASSISTS,1,under,0.4119,1
"(1626171, '2024-25')",2024-11-12,PRA,21,over,0.546,1
"(1630534, '2024-25')",2024-11-12,POINTS,14,under,0.3639,1
"(1630534, '2024-25')",2024-11-12,REBOUNDS,5,under,0.4731,0
"(1630534, '2024-25')",2024-11-12,ASSISTS,2,under,0.2963,1
"(1630534, '2024-25')",2024-11-12,PRA,21,under,0.4062,1
"(1642347, '2024-25')",2024-11-12,POINTS,5,under,0.4452,1
"(1642347, '2024-25')",2024-11-12,REBOUNDS,1,over,0.5917,1
"(1642347, '2024-25')",2024-11-12,ASSISTS,4,over,0.5065,0
"(1642347, '2024-25')",2024-11-12,PRA,9,over,0.5879,0
"(1628449, '2024-25')",2024-11-12,POINTS,12,over,0.4877,1
"(1628449, '2024-25')",2024-11-12,REBOUNDS,4,under,0.2979,0
"(1628449, '2024-25')",2024-11-12,ASSISTS,1,under,0.42,1
"(1628449, '2024-25')",2024-11-12,PRA,17,over,0.4887,1
"(1627752, '2024-25')",2024-11-12,POINTS,7,under,0.4337,0
"(1627752, '2024-25')",2024-11-12,REBOUNDS,5,under,0.3948,0
"(1627752, '2024-25')",2024-11-12,ASSISTS,2,over,0.6738,1
"(1627752, '2024-25')",2024-11-12,PRA,14,under,0.4455,0
"(1642419, '2024-25')",2024-11-12,POINTS,5,under,0.5038,1
"(1642419, '2024-25')",2024-11-12,REBOUNDS,3,over,0.5455,0
"(1642419, '2024-25')",2024-11-12,ASSISTS,1,under,0.408,0
"(1642419, '2024-25')",2024-11-12,PRA,9,under,0.5107,1
"(1627751, '2024-25')",2024-11-12,POINTS,14,over,0.4744,0
"(1627751, '2024-25')",2024-11-12,REBOUNDS,11,over,0.5331,0
"(1627751, '2024-25')",2024-11-12,ASSISTS,3,over,0.6397,0
"(1627751, '2024-25')",2024-11-12,PRA,28,under,0.526,1
"(1641711, '2024-25')",2024-11-12,POINTS,19,under,0.4426,0
"(1641711, '2024-25')",2024-11-12,REBOUNDS,2,over,0.6277,1
"(1641711, '2024-25')",2024-11-12,ASSISTS,2,under,0.2466,0
"(1641711, '2024-25')",2024-11-12,PRA,24,over,0.5371,1
"(1642367, '2024-25')",2024-11-12,POINTS,5,under,0.4773,1
"(1642367, '2024-25')",2024-11-12,REBOUNDS,4,under,0.4154,1
"(1642367, '2024-25')",2024-11-12,ASSISTS,2,over,0.566,0
"(1642367, '2024-25')",2024-11-12,PRA,12,under,0.537,1
"(201572, '2024-25')",2024-11-12,POINTS,9,under,0.378,0
"(201572, '2024-25')",2024-11-12,REBOUNDS,4,under,0.2849,0
"(201572, '2024-25')",2024-11-12,ASSISTS,2,over,0.5332,1
"(201572, '2024-25')",2024-11-12,PRA,15,under,0.3337,0
"(1630558, '2024-25')",2024-11-12,POINTS,9,under,0.4471,1
"(1630558, '2024-25')",2024-11-12,REBOUNDS,3,over,0.5552,1
"(1630558, '2024-25')",2024-11-12,ASSISTS,6,over,0.6817,1
"(1630558, '2024-25')",2024-11-12,PRA,18,over,0.5518,0
"(1626192, '2024-25')",2024-11-12,POINTS,4,under,0.3663,0
"(1626192, '2024-25')",2024-11-12,REBOUNDS,2,over,0.6219,1
"(1626192, '2024-25')",2024-11-12,ASSISTS,2,under,0.4322,0
"(1626192, '2024-25')",2024-11-12,PRA,8,under,0.3925,0
"(1626145, '2024-25')",2024-11-12,POINTS,11,over,0.5599,0
"(1626145, '2024-25')",2024-11-12,REBOUNDS,3,under,0.4291,1
"(1626145, '2024-25')",2024-11-12,ASSISTS,6,under,0.367,0
"(1626145, '2024-25')",2024-11-12,PRA,20,under,0.411,1
"(203486, '2024-25')",2024-11-12,POINTS,4,under,0.4069,0
"(203486, '2024-25')",2024-11-12,REBOUNDS,5,over,0.5754,1
"(203486, '2024-25')",2024-11-12,ASSISTS,2,under,0.4782,0
"(203486, '2024-25')",2024-11-12,PRA,11,under,0.4963,0
"(1626164, '2024-25')",2024-11-12,POINTS,23,over,0.5345,1
"(1626164, '2024-25')",2024-11-12,REBOUNDS,4,under,0.4603,1
"(1626164, '2024-25')",2024-11-12,ASSISTS,8,under,0.4876,1
"(1626164, '2024-25')",2024-11-12,PRA,34,over,0.5614,1
"(1626220, '2024-25')",2024-11-12,POINTS,10,over,0.5207,0
"(1626220, '2024-25')",2024-11-12,REBOUNDS,7,under,0.455,1
"(1626220, '2024-25')",2024-11-12,ASSISTS,2,over,0.6876,1
"(1626220, '2024-25')",2024-11-12,PRA,19,under,0.5152,1
"(1629029, '2024-25')",2024-11-12,POINTS,28,under,0.4561,0
"(1629029, '2024-25')",2024-11-12,REBOUNDS,8,over,0.5913,1
"(1629029, '2024-25')",2024-11-12,ASSISTS,8,under,0.4532,1
"(1629029, '2024-25')",2024-11-12,PRA,45,over,0.503,1
"(1629655, '2024-25')",2024-11-12,POINTS,12,over,0.5678,1
"(1629655, '2024-25')",2024-11-12,REBOUNDS,6,under,0.3676,0
"(1629655, '2024-25')",2024-11-12,ASSISTS,1,over,0.6612,1
"(1629655, '2024-25')",2024-11-12,PRA,20,over,0.5025,1
"(203110, '2024-25')",2024-11-12,POINTS,9,under,0.4777,0
"(203110, '2024-25')",2024-11-12,REBOUNDS,5,over,0.6141,1
"(203110, '2024-25')",2024-11-12,ASSISTS,5,over,0.6205,1
"(203110, '2024-25')",2024-11-12,PRA,19,under,0.4559,0
"(202681, '2024-25')",2024-11-12,POINTS,26,over,0.5197,0
"(202681, '2024-25')",2024-11-12,REBOUNDS,5,under,0.3832,1
"(202681, '2024-25')",2024-11-12,ASSISTS,5,under,0.4686,0
"(202681, '2024-25')",2024-11-12,PRA,36,over,0.5017,0
"(1630230, '2024-25')",2024-11-12,POINTS,8,over,0.5477,0
"(1630230, '2024-25')",2024-11-12,REBOUNDS,4,under,0.404,1
"(1630230, '2024-25')",2024-11-12,ASSISTS,3,over,0.4994,0
"(1630230, '2024-25')",2024-11-12,PRA,15,under,0.4771,1
"(1627780, '2024-25')",2024-11-12,POINTS,6,over,0.4858,0
"(1627780, '2024-25')",2024-11-12,REBOUNDS,2,under,0.4299,1
"(1627780, '2024-25')",2024-11-12,ASSISTS,1,under,0.2955,1
"(1627780, '2024-25')",2024-11-12,PRA,9,under,0.5219,1
"(1631218, '2024-25')",2024-11-12,POINTS,8,over,0.5164,1
"(1631218, '2024-25')",2024-11-12,REBOUNDS,4,under,0.377,0
"(1631218, '2024-25')",2024-11-12,ASSISTS,2,over,0.6984,1
"(1631218, '2024-25')",2024-11-12,PRA,14,over,0.5427,1
"(202691, '2024-25')",2024-11-12,POINTS,13,under,0.4228,0
"(202691, '2024-25')",2024-11-12,REBOUNDS,4,over,0.5695,1
"(202691, '2024-25')",2024-11-12,ASSISTS,2,under,0.3614,0
"(202691, '2024-25')",2024-11-12,PRA,19,over,0.5471,1
"(1627741, '2024-25')",2024-11-12,POINTS,17,under,0.4805,1
"(1627741, '2024-25')",2024-11-12,REBOUNDS,4,over,0.6838,0
"(1627741, '2024-25')",2024-11-12,ASSISTS,2,under,0.348,1
"(1627741, '2024-25')",2024-11-12,PRA,24,over,0.4835,0
"(1630228, '2024-25')",2024-11-12,POINTS,15,under,0.4526,0
"(1630228, '2024-25')",2024-11-12,REBOUNDS,4,over,0.7555,1
"(1630228, '2024-25')",2024-11-12,ASSISTS,2,over,0.5936,0
"(1630228, '2024-25')",2024-11-12,PRA,21,over,0.5531,1
"(1630541, '2024-25')",2024-11-12,POINTS,9,over,0.5676,0
"(1630541, '2024-25')",2024-11-12,REBOUNDS,2,over,0.6153,1
"(1630541, '2024-25')",2024-11-12,ASSISTS,1,under,0.3495,1
"(1630541, '2024-25')",2024-11-12,PRA,13,under,0.523,1
"(1630166, '2024-25')",2024-11-12,POINTS,9,over,0.5041,1
"(1630166, '2024-25')",2024-11-12,REBOUNDS,6,over,0.4753,0
"(1630166, '2024-25')",2024-11-12,ASSISTS,3,over,0.6677,1
"(1630166, '2024-25')",2024-11-12,PRA,17,under,0.4213,0
"(1630183, '2024-25')",2024-11-12,POINTS,9,under,0.4325,0
"(1630183, '2024-25')",2024-11-12,REBOUNDS,3,under,0.3932,0
"(1630183, '2024-25')",2024-11-12,ASSISTS,1,over,0.7488,1
"(1630183, '2024-25')",2024-11-12,PRA,14,over,0.494,1
"(203924, '2024-25')",2024-11-12,POINTS,18,over,0.6141,1
"(203924, '2024-25')",2024-11-12,REBOUNDS,4,over,0.5163,0
"(203924, '2024-25')",2024-11-12,ASSISTS,2,over,0.5411,1
"(203924, '2024-25')",2024-11-12,PRA,23,over,0.5548,1
"(203497, '2024-25')",2024-11-12,POINTS,11,under,0.5842,1
"(203497, '2024-25')",2024-11-12,REBOUNDS,11,over,0.4114,0
"(203497, '2024-25')",2024-11-12,ASSISTS,2,under,0.4285,0
"(203497, '2024-25')",2024-11-12,PRA,24,under,0.6773,1
"(1641712, '2024-25')",2024-11-12,POINTS,4,under,0.4507,1
"(1641712, '2024-25')",2024-11-12,REBOUNDS,2,over,0.557,1
"(1641712, '2024-25')",2024-11-12,PRA,6,under,0.4656,1
"(1641739, '2024-25')",2024-11-12,POINTS,8,over,0.6361,1
"(1641739, '2024-25')",2024-11-12,REBOUNDS,5,under,0.4371,1
"(1641739, '2024-25')",2024-11-12,ASSISTS,2,under,0.39,0
"(1641739, '2024-25')",2024-11-12,PRA,15,over,0.5831,1
"(1628978, '2024-25')",2024-11-12,POINTS,11,over,0.5751,0
"(1628978, '2024-25')",2024-11-12,REBOUNDS,4,over,0.5809,0
"(1628978, '2024-25')",2024-11-12,ASSISTS,4,over,0.5719,0
"(1628978, '2024-25')",2024-11-12,PRA,18,under,0.3778,1
"(1630162, '2024-25')",2024-11-12,POINTS,28,over,0.5928,0
"(1630162, '2024-25')",2024-11-12,REBOUNDS,6,under,0.3426,1
"(1630162, '2024-25')",2024-11-12,ASSISTS,4,over,0.617,0
"(1630162, '2024-25')",2024-11-12,PRA,38,over,0.5686,0
"(1629014, '2024-25')",2024-11-12,POINTS,17,under,0.5557,1
"(1629014, '2024-25')",2024-11-12,REBOUNDS,2,over,0.5732,0
"(1629014, '2024-25')",2024-11-12,ASSISTS,5,over,0.4524,0
"(1629014, '2024-25')",2024-11-12,PRA,24,under,0.5597,1
"(1630703, '2024-25')",2024-11-12,POINTS,11,over,0.5107,1
"(1630703, '2024-25')",2024-11-12,REBOUNDS,3,under,0.4623,0
"(1630703, '2024-25')",2024-11-12,ASSISTS,5,over,0.568,0
"(1630703, '2024-25')",2024-11-12,PRA,19,under,0.5477,0
"(201144, '2024-25')",2024-11-12,POINTS,7,under,0.3773,1
"(201144, '2024-25')",2024-11-12,REBOUNDS,3,under,0.3636,0
"(201144, '2024-25')",2024-11-12,ASSISTS,5,over,0.5349,1
"(201144, '2024-25')",2024-11-12,PRA,15,under,0.4411,0
"(203944, '2024-25')",2024-11-12,POINTS,21,over,0.4955,0
"(203944, '2024-25')",2024-11-12,REBOUNDS,7,over,0.5494,0
"(203944, '2024-25')",2024-11-12,ASSISTS,5,under,0.4233,1
"(203944, '2024-25')",2024-11-12,PRA,32,under,0.5028,1
"(1629638, '2024-25')",2024-11-12,POINTS,8,over,0.6436,1
"(1629638, '2024-25')",2024-11-12,REBOUNDS,3,under,0.4288,1
"(1629638, '2024-25')",2024-11-12,ASSISTS,3,under,0.4481,1
"(1629638, '2024-25')",2024-11-12,PRA,14,under,0.4373,1
"(1629675, '2024-25')",2024-11-12,POINTS,14,under,0.5977,0
"(1629675, '2024-25')",2024-11-12,REBOUNDS,5,over,0.5374,1
"(1629675, '2024-25')",2024-11-12,ASSISTS,2,over,0.5134,0
"(1629675, '2024-25')",2024-11-12,PRA,21,under,0.6091,0
"(1641710, '2024-25')",2024-11-13,POINTS,8,over,0.6778,0
"(1641710, '2024-25')",2024-11-13,REBOUNDS,3,over,0.6264,1
"(1641710, '2024-25')",2024-11-13,ASSISTS,4,over,0.5775,1
"(1641710, '2024-25')",2024-11-13,PRA,15,over,0.6258,1
"(1641767, '2024-25')",2024-11-13,POINTS,6,over,0.5282,0
"(1641767, '2024-25')",2024-11-13,REBOUNDS,2,under,0.4128,0
"(1641767, '2024-25')",2024-11-13,ASSISTS,1,over,0.6573,1
"(1641767, '2024-25')",2024-11-13,PRA,9,over,0.519,1
"(1630175, '2024-25')",2024-11-13,POINTS,5,under,0.3569,1
"(1630175, '2024-25')",2024-11-13,REBOUNDS,3,under,0.3767,1
"(1630175, '2024-25')",2024-11-13,ASSISTS,2,over,0.6189,0
"(1630175, '2024-25')",2024-11-13,PRA,10,under,0.4031,1
"(1631097, '2024-25')",2024-11-13,POINTS,20,under,0.5214,0
"(1631097, '2024-25')",2024-11-13,REBOUNDS,6,under,0.4266,0
"(1631097, '2024-25')",2024-11-13,ASSISTS,2,under,0.4093,1
"(1631097, '2024-25')",2024-11-13,PRA,28,under,0.4875,0
"(1629021, '2024-25')",2024-11-13,POINTS,13,under,0.2275,1
"(1629021, '2024-25')",2024-11-13,REBOUNDS,5,over,0.5777,0
"(1629021, '2024-25')",2024-11-13,ASSISTS,1,under,0.3339,1
"(1629021, '2024-25')",2024-11-13,PRA,19,under,0.349,1
"(1630591, '2024-25')",2024-11-13,POINTS,15,under,0.472,1
"(1630591, '2024-25')",2024-11-13,REBOUNDS,5,under,0.3928,1
"(1630591, '2024-25')",2024-11-13,ASSISTS,4,over,0.5622,0
"(1630591, '2024-25')",2024-11-13,PRA,24,over,0.5796,0
"(1641724, '2024-25')",2024-11-13,POINTS,4,over,0.5425,1
"(1641724, '2024-25')",2024-11-13,REBOUNDS,1,under,0.4455,1
"(1641724, '2024-25')",2024-11-13,PRA,5,under,0.437,0
"(1630532, '2024-25')",2024-11-13,POINTS,21,over,0.6768,1
"(1630532, '2024-25')",2024-11-13,REBOUNDS,5,over,0.6833,0
"(1630532, '2024-25')",2024-11-13,ASSISTS,5,under,0.3447,0
"(1630532, '2024-25')",2024-11-13,PRA,32,under,0.395,0
"(1627783, '2024-25')",2024-11-13,POINTS,20,under,0.5451,0
"(1627783, '2024-25')",2024-11-13,REBOUNDS,6,under,0.3907,0
"(1627783, '2024-25')",2024-11-13,ASSISTS,4,over,0.6173,0
"(1627783, '2024-25')",2024-11-13,PRA,31,over,0.4141,1
"(203484, '2024-25')",2024-11-13,POINTS,7,over,0.6222,1
"(203484, '2024-25')",2024-11-13,REBOUNDS,2,over,0.6903,1
"(203484, '2024-25')",2024-11-13,ASSISTS,2,over,0.7034,1
"(203484, '2024-25')",2024-11-13,PRA,12,over,0.5564,1
"(1630169, '2024-25')",2024-11-13,POINTS,17,over,0.4668,0
"(1630169, '2024-25')",2024-11-13,REBOUNDS,4,under,0.3345,1
"(1630169, '2024-25')",2024-11-13,ASSISTS,9,under,0.4952,0
"(1630169, '2024-25')",2024-11-13,PRA,30,under,0.4977,1
"(1641716, '2024-25')",2024-11-13,POINTS,6,under,0.5415,1
"(1641716, '2024-25')",2024-11-13,REBOUNDS,3,under,0.491,0
"(1641716, '2024-25')",2024-11-13,ASSISTS,1,under,0.3541,0
"(1641716, '2024-25')",2024-11-13,PRA,9,over,0.5086,1
"(1628436, '2024-25')",2024-11-13,POINTS,4,over,0.5809,1
"(1628436, '2024-25')",2024-11-13,REBOUNDS,4,under,0.3715,1
"(1628436, '2024-25')",2024-11-13,ASSISTS,1,over,0.7513,1
"(1628436, '2024-25')",2024-11-13,PRA,9,under,0.4322,0
"(1641775, '2024-25')",2024-11-13,POINTS,1,under,0.3755,0
"(1641775, '2024-25')",2024-11-13,REBOUNDS,1,over,0.6122,0
"(1641775, '2024-25')",2024-11-13,PRA,2,under,0.3974,0
"(1630202, '2024-25')",2024-11-13,POINTS,16,under,0.5009,0
"(1630202, '2024-25')",2024-11-13,REBOUNDS,2,over,0.6692,1
"(1630202, '2024-25')",2024-11-13,ASSISTS,2,over,0.7368,1
"(1630202, '2024-25')",2024-11-13,PRA,21,over,0.4724,1
"(1630553, '2024-25')",2024-11-13,POINTS,4,over,0.6376,1
"(1630553, '2024-25')",2024-11-13,REBOUNDS,3,under,0.4624,0
"(1630553, '2024-25')",2024-11-13,ASSISTS,1,under,0.3629,1
"(1630553, '2024-25')",2024-11-13,PRA,8,over,0.5895,1
"(201950, '2024-25')",2024-11-13,POINTS,12,under,0.4726,0
"(201950, '2024-25')",2024-11-13,REBOUNDS,4,over,0.4691,1
"(201950, '2024-25')",2024-11-13,ASSISTS,4,under,0.4476,0
"(201950, '2024-25')",2024-11-13,PRA,20,under,0.4712,0
"(1629674, '2024-25')",2024-11-13,POINTS,6,under,0.384,0
"(1629674, '2024-25')",2024-11-13,REBOUNDS,6,over,0.6207,0
"(1629674, '2024-25')",2024-11-13,PRA,12,over,0.5858,0
"(203471, '2024-25')",2024-11-13,POINTS,19,over,0.5501,0
"(203471, '2024-25')",2024-11-13,REBOUNDS,3,under,0.3677,0
"(203471, '2024-25')",2024-11-13,ASSISTS,6,over,0.6037,0
"(203471, '2024-25')",2024-11-13,PRA,28,under,0.4369,1
"(1629661, '2024-25')",2024-11-13,POINTS,17,under,0.366,1
"(1629661, '2024-25')",2024-11-13,REBOUNDS,4,under,0.3551,0
"(1629661, '2024-25')",2024-11-13,ASSISTS,3,under,0.4117,0
